Date,BTC / USD,Social Volume,Social Dominance
"2024-02-16T12:00:00.000Z",52160.20282901989,178,0.429983
"2024-02-17T00:00:00.000Z",51731.6301938572,118,0.492077
"2024-02-17T12:00:00.000Z",51662.99536965269,141,0.459988
"2024-02-18T00:00:00.000Z",51837.73614876412,127,0.558315
"2024-02-18T12:00:00.000Z",52122.545455589316,143,0.430308
"2024-02-19T00:00:00.000Z",52358.87972671704,154,0.597525
"2024-02-19T12:00:00.000Z",51779.144062050684,183,0.468774
"2024-02-20T00:00:00.000Z",52263.12996323039,196,0.6941
"2024-02-20T12:00:00.000Z",52284.873557053805,189,0.430298
"2024-02-21T00:00:00.000Z",50941.55618043714,115,0.384667
"2024-02-21T12:00:00.000Z",51839.180531431,157,0.369551
"2024-02-22T00:00:00.000Z",51618.63655325822,183,0.645503
"2024-02-22T12:00:00.000Z",51304.974356676415,247,0.600666
"2024-02-23T00:00:00.000Z",51196.8916661477,160,0.533511
"2024-02-23T12:00:00.000Z",50731.94919085718,183,0.460609
"2024-02-24T00:00:00.000Z",51112.17295899069,95,0.405238
"2024-02-24T12:00:00.000Z",51571.10311234394,148,0.443791
"2024-02-25T00:00:00.000Z",51664.52631297763,80,0.34511
"2024-02-25T12:00:00.000Z",51733.236601700744,163,0.4783
"2024-02-26T00:00:00.000Z",51107.850301638624,115,0.434635
"2024-02-26T12:00:00.000Z",54522.401536787394,205,0.412218
"2024-02-27T00:00:00.000Z",56462.97086452152,170,0.445364
"2024-02-27T12:00:00.000Z",57085.3723068546,185,0.356263
"2024-02-28T00:00:00.000Z",58880.359451899356,152,0.39696
"2024-02-28T12:00:00.000Z",62504.78925351582,188,0.243388
"2024-02-29T00:00:00.000Z",62970.35492211918,139,0.332123
"2024-02-29T12:00:00.000Z",61198.382897302996,172,0.306776
"2024-03-01T00:00:00.000Z",61981.17052522981,108,0.320751
"2024-03-01T12:00:00.000Z",62440.63254180103,193,0.353869
"2024-03-02T00:00:00.000Z",61950.57833331023,132,0.363867
"2024-03-02T12:00:00.000Z",62029.84605757175,136,0.278923
"2024-03-03T00:00:00.000Z",61823.46877748582,139,0.43843
"2024-03-03T12:00:00.000Z",63167.37035753327,209,0.447461
"2024-03-04T00:00:00.000Z",65127.32880561109,104,0.236004
"2024-03-04T12:00:00.000Z",68330.41560809381,172,0.228017
"2024-03-05T00:00:00.000Z",66734.01120377173,116,0.214113
"2024-03-05T12:00:00.000Z",63776.051425797086,180,0.23473
"2024-03-06T00:00:00.000Z",67236.51925751226,103,0.235703
"2024-03-06T12:00:00.000Z",66099.74165249406,286,0.450479
"2024-03-07T00:00:00.000Z",66881.88989792058,229,0.56745
"2024-03-07T12:00:00.000Z",66938.09348483397,221,0.375168
"2024-03-08T00:00:00.000Z",67651.31728036707,139,0.348983
"2024-03-08T12:00:00.000Z",68299.2597262835,249,0.387103
"2024-03-09T00:00:00.000Z",68436.97649901253,158,0.439072
"2024-03-09T12:00:00.000Z",68502.92480308012,235,0.473189
"2024-03-10T00:00:00.000Z",69793.444135774,187,0.537434
"2024-03-10T12:00:00.000Z",69019.78636380575,189,0.385023
"2024-03-11T00:00:00.000Z",71602.94437843944,146,0.349224
"2024-03-11T12:00:00.000Z",72125.12162670451,269,0.389263
"2024-03-12T00:00:00.000Z",72071.81667686948,152,0.345612
"2024-03-12T12:00:00.000Z",71482.1170682073,171,0.261904
"2024-03-13T00:00:00.000Z",73141.54060985746,126,0.294324
"2024-03-13T12:00:00.000Z",73079.3733787985,231,0.375164
"2024-03-14T00:00:00.000Z",72859.36465101416,113,0.26892
"2024-03-14T12:00:00.000Z",71465.39347708257,180,0.299217
"2024-03-15T00:00:00.000Z",67783.61783858847,122,0.296361
"2024-03-15T12:00:00.000Z",69522.72820350363,194,0.358476
"2024-03-16T00:00:00.000Z",68253.29673807933,121,0.377523
"2024-03-16T12:00:00.000Z",65314.04975318742,172,0.345298
"2024-03-17T00:00:00.000Z",66930.13593565174,145,0.445277
"2024-03-17T12:00:00.000Z",68405.47692804942,276,0.567925
"2024-03-18T00:00:00.000Z",68227.85722502675,176,0.490073
"2024-03-18T12:00:00.000Z",67725.64608349965,283,0.491473
"2024-03-19T00:00:00.000Z",63086.794946972404,124,0.302144
"2024-03-19T12:00:00.000Z",61930.15489598999,222,0.394667
"2024-03-20T00:00:00.000Z",63293.83069093012,161,0.444273
"2024-03-20T12:00:00.000Z",67911.58386688108,208,0.363522
"2024-03-21T00:00:00.000Z",67070.59014145784,116,0.326173
"2024-03-21T12:00:00.000Z",65489.92845968356,182,0.339857
"2024-03-22T00:00:00.000Z",64177.90662840685,102,0.311384
"2024-03-22T12:00:00.000Z",63802.72196330339,153,0.294906
"2024-03-23T00:00:00.000Z",64623.18462359154,105,0.357374
"2024-03-23T12:00:00.000Z",64070.75213117397,145,0.331338
"2024-03-24T00:00:00.000Z",65275.123693753194,94,0.345639
"2024-03-24T12:00:00.000Z",67234.09757567824,159,0.371852
"2024-03-25T00:00:00.000Z",66852.23071085116,96,0.304308
"2024-03-25T12:00:00.000Z",69931.326350589,123,0.22834
"2024-03-26T00:00:00.000Z",70704.9283817341,96,0.265678
"2024-03-26T12:00:00.000Z",69991.8965149852,163,0.306991
"2024-03-27T00:00:00.000Z",70222.58057435053,153,0.437894
"2024-03-27T12:00:00.000Z",69452.77110540151,189,0.340712
"2024-03-28T00:00:00.000Z",70601.40247678201,134,0.364457
"2024-03-28T12:00:00.000Z",70744.7965151497,172,0.302131
"2024-03-29T00:00:00.000Z",70171.82654320418,105,0.300989
"2024-03-29T12:00:00.000Z",69893.44428826064,176,0.358598
"2024-03-30T00:00:00.000Z",70199.36061353223,100,0.332458
"2024-03-30T12:00:00.000Z",69647.77903042674,138,0.33269
"2024-03-31T00:00:00.000Z",70422.35700993154,94,0.325068
"2024-03-31T12:00:00.000Z",71333.4847168797,153,0.375884
"2024-04-01T00:00:00.000Z",69509.00146928908,105,0.252198
"2024-04-01T12:00:00.000Z",69705.02432247385,158,0.252954
"2024-04-02T00:00:00.000Z",65404.42244743656,98,0.233417
"2024-04-02T12:00:00.000Z",65446.67176390298,148,0.307494
"2024-04-03T00:00:00.000Z",66154.84188348292,126,0.385758
"2024-04-03T12:00:00.000Z",65975.69666720922,199,0.409642
"2024-04-04T00:00:00.000Z",66373.39211585293,104,0.321952
"2024-04-04T12:00:00.000Z",68515.75426045065,136,0.266296
"2024-04-05T00:00:00.000Z",66495.86511866382,97,0.281502
"2024-04-05T12:00:00.000Z",67840.573581488,131,0.277672
"2024-04-06T00:00:00.000Z",67713.91408242016,80,0.283206
"2024-04-06T12:00:00.000Z",68897.11112989445,116,0.302967
"2024-04-07T00:00:00.000Z",69374.51005045591,101,0.350682
"2024-04-07T12:00:00.000Z",69362.55400451658,99,0.259305
"2024-04-08T00:00:00.000Z",72343.70585472624,116,0.364642
"2024-04-08T12:00:00.000Z",71632.50266223135,140,0.289855
"2024-04-09T00:00:00.000Z",70714.10836910745,99,0.296834
"2024-04-09T12:00:00.000Z",69140.24064345585,179,0.403881
"2024-04-10T00:00:00.000Z",68982.51782831579,125,0.398737
"2024-04-10T12:00:00.000Z",70575.73216400378,105,0.22838
"2024-04-11T00:00:00.000Z",70062.28744599145,113,0.37236
"2024-04-11T12:00:00.000Z",70061.37960145625,118,0.251637
"2024-04-12T00:00:00.000Z",70908.57195397318,122,0.367791
"2024-04-12T12:00:00.000Z",67188.37642732695,156,0.30907
"2024-04-13T00:00:00.000Z",67378.99307260133,74,0.253433
"2024-04-13T12:00:00.000Z",63836.23183658272,119,0.270301
"2024-04-14T00:00:00.000Z",64109.7078755126,99,0.354737
"2024-04-14T12:00:00.000Z",65738.72388687795,101,0.265943
"2024-04-15T00:00:00.000Z",66009.76921612023,95,0.309285
"2024-04-15T12:00:00.000Z",63434.319634778025,120,0.314062
"2024-04-16T00:00:00.000Z",63176.775071690725,78,0.263451
"2024-04-16T12:00:00.000Z",63831.84722219373,115,0.289694
"2024-04-17T00:00:00.000Z",62714.11914216411,89,0.320178
"2024-04-17T12:00:00.000Z",61275.315409318995,131,0.294124
"2024-04-18T00:00:00.000Z",62779.31452951992,74,0.258904
"2024-04-18T12:00:00.000Z",63510.75031986513,174,0.430256
"2024-04-19T00:00:00.000Z",64961.59948060198,104,0.337706
"2024-04-19T12:00:00.000Z",63851.100036447584,143,0.350877
"2024-04-20T00:00:00.000Z",63774.472267822544,78,0.278075
"2024-04-20T12:00:00.000Z",64992.816609587564,105,0.31407
"2024-04-21T00:00:00.000Z",65272.36436245454,66,0.291108
"2024-04-21T12:00:00.000Z",64926.64321172796,104,0.325672
"2024-04-22T00:00:00.000Z",65903.9180062253,84,0.311469
"2024-04-22T12:00:00.000Z",66839.89451188289,113,0.287656
